,daily_return,total assets
154,0.0015666039293734456,115951.09169517222
155,0.008382774545177574,116923.08355512006
156,-0.011551214149368865,115572.47997797032
157,-0.007054069004575141,114757.22372917584
158,0.0016329013800772743,114944.61095817704
159,0.020059157417149573,117250.30300364013
160,0.005819004937545845,117932.58309574706
161,0.0014466851274613864,118103.19440975478
162,-0.005983166527300261,117396.5633301951
163,0.01273153275184673,118891.20152118773
164,0.002543230913148586,119193.56930019779
165,0.010074193356478061,120394.34836417675
166,0.008030182498653695,121361.13695334758
167,0.012023153848131234,122820.2805741218
168,0.003003235383350488,123189.13878653504
169,0.005899485175383372,123915.89128457445
170,-0.019417344966149983,121509.77367671393
171,0.004653913539301031,122075.26965758539
172,-0.013712473273689263,120401.31578502734
173,0.005891603704506887,121110.67262313391
174,-0.006221613423240373,120357.16883664415
175,-0.0026383596600222186,120039.62333759107
176,0.003979805803207738,120517.35772716488
177,0.005222151426469681,121146.71761873415
178,0.008891686492400777,122223.91625138334
179,-0.007611421191759042,121293.61854508778
180,0.00977340203736165,122479.06984369531
181,0.006641317720381383,123292.49226062407
182,-0.0008327051102025556,123189.82597226904
183,0.004640311333826229,123761.46511794024
184,-0.007930075083645738,122780.02740709297
185,-0.0060194121498101955,122040.96381836469
186,0.008428003852363553,123069.52553157203
187,-3.125000140764405e-05,123065.67960872593
188,-0.011969220674856323,121592.67933198792
189,-0.0028269418364019294,121248.94389978412
190,-0.0009448394530453501,121134.38311394752
191,0.0051055189489805424,121752.83700230885
192,0.007205002201526041,122630.06646095253
193,0.0007654051408155013,122723.92814424029
194,0.007054940258377359,123589.7381255713
195,0.00029032196004680157,123625.61894058558
196,-0.0004681125392224957,123567.74823819035
197,-0.015946256068161423,121597.30528301807
198,0.003845092606843159,122064.85818257385
199,-0.009010368829238948,120965.00878926012
200,0.002071914434212429,121215.63793700522
201,1.796126797456822e-05,121217.81512356091
202,0.009062683055165966,122316.37376266545
203,-0.0001064088648702871,122303.35821617831
204,-0.002140079733738789,122041.61927789167
205,0.004017128951265587,122531.87619995222
206,0.006480620956736203,123325.95884472184
207,-0.005540468296103536,122642.67527965609
208,-0.015264338038796142,120770.61602620511
209,-0.0032864230977772135,120373.71268416381
210,-0.0043561922840645115,119849.34164576486
211,0.015687860260567815,121729.52136982467
212,0.010469783371368831,123004.00308846714
213,0.003399488262984963,123422.15375326655
214,-0.0036035355590562828,122977.39763344135
215,0.0005088054573610614,123039.9692044893
216,0.002806095390710309,123385.23109494716
217,-0.004931737095447132,122776.72757372589
218,-0.004121248541475188,122270.73416428558
219,-0.0008770830050151987,122163.49258133935
220,-0.0026022954547769714,121845.58707985525
221,-0.00814681376241074,120852.93377414407
222,0.0010079909649133292,120974.75243947167
223,0.0037766039069399046,121431.62616217567
224,-0.009088422064128378,120328.00429168036
225,-0.01077269669311759,119031.74719775794
226,0.017029824153121768,121058.8369211746
227,0.0020033875221908463,121301.36468451342
228,6.717290915979827e-05,121309.51285006433
229,0.0008136784768463442,121408.21978970715
230,-0.00043718515612033745,121355.14191818409
231,-0.007773808763241155,120411.75025247614
232,-0.0032368775091992197,120021.99216624058
